name	kind	evidence	profiles	member	line	byte-offset	registered-in	display-name	fields	references	anchor
earth/genbrew	encounter	catalog-entry	vanilla,patch302	gs\dungeons\earth\genbrew.gs	1	0	gs\dungeons.gs	-	17	0	encounter-earth-genbrew
earth/gencrys	encounter	catalog-entry	vanilla,patch302	gs\dungeons\earth\gencrys.gs	1	0	gs\dungeons.gs	-	17	0	encounter-earth-gencrys
earth/genearth	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\earth\genearth.gs	1	0	gs\dungeons.gs	-	17	0	encounter-earth-genearth
earth/gengold	encounter	catalog-entry	vanilla,patch302	gs\dungeons\earth\gengold.gs	1	0	gs\dungeons.gs	-	17	0	encounter-earth-gengold
earth/gentroll	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\earth\gentroll.gs	1	0	gs\dungeons.gs	-	16	0	encounter-earth-gentroll
earth/orccave	encounter	catalog-entry	gs5r3	gs\dungeons\earth\orccave.gs	1	0	gs\DUNGEONS5.gs	Orc Cave	17	0	encounter-earth-orccave
earth/orccaves	encounter	catalog-entry	vanilla,patch302	gs\dungeons\earth\orccaves.gs	1	0	gs\dungeons.gs	-	20	0	encounter-earth-orccaves
earth/orccaves2	encounter	catalog-entry	vanilla,patch302	gs\dungeons\earth\orccaves2.gs	1	0	gs\dungeons.gs	-	18	0	encounter-earth-orccaves2
earth/orccaves3	encounter	catalog-entry	vanilla,patch302	gs\dungeons\earth\orccaves3.gs	1	0	gs\dungeons.gs	-	17	0	encounter-earth-orccaves3
earth/quest/barrow2	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\barrow2.gs	1	0	gs\DUNGEONS5.gs	-	22	0	encounter-earth-quest-barrow2
earth/quest/barrows	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\barrows.gs	1	0	gs\DUNGEONS5.gs	-	23	0	encounter-earth-quest-barrows
earth/quest/encounter1	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter1.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter1
earth/quest/encounter10	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter10.gs	1	0	gs\DUNGEONS5.gs	-	19	0	encounter-earth-quest-encounter10
earth/quest/encounter11	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter11.gs	1	0	gs\DUNGEONS5.gs	-	14	0	encounter-earth-quest-encounter11
earth/quest/encounter12	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter12.gs	1	0	gs\DUNGEONS5.gs	-	24	0	encounter-earth-quest-encounter12
earth/quest/encounter13	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter13.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter13
earth/quest/encounter14	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter14.gs	1	0	gs\DUNGEONS5.gs	-	22	0	encounter-earth-quest-encounter14
earth/quest/encounter15	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter15.gs	1	0	gs\DUNGEONS5.gs	-	21	0	encounter-earth-quest-encounter15
earth/quest/encounter16	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter16.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter16
earth/quest/encounter17	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter17.gs	1	0	gs\DUNGEONS5.gs	-	19	0	encounter-earth-quest-encounter17
earth/quest/encounter18	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter18.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter18
earth/quest/encounter19	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter19.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter19
earth/quest/encounter2	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter2.gs	1	0	gs\DUNGEONS5.gs	-	22	0	encounter-earth-quest-encounter2
earth/quest/encounter20	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter20.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter20
earth/quest/encounter21	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter21.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter21
earth/quest/encounter22	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter22.gs	1	0	gs\DUNGEONS5.gs	-	22	0	encounter-earth-quest-encounter22
earth/quest/encounter23	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter23.gs	1	0	gs\DUNGEONS5.gs	-	23	0	encounter-earth-quest-encounter23
earth/quest/encounter24	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter24.gs	1	0	gs\DUNGEONS5.gs	-	17	0	encounter-earth-quest-encounter24
earth/quest/encounter25	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter25.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter25
earth/quest/encounter26	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter26.gs	1	0	gs\DUNGEONS5.gs	-	21	0	encounter-earth-quest-encounter26
earth/quest/encounter27	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter27.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter27
earth/quest/encounter27B	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter27B.gs	1	0	gs\DUNGEONS5.gs	-	21	0	encounter-earth-quest-encounter27b
earth/quest/encounter28	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter28.gs	1	0	gs\DUNGEONS5.gs	-	19	0	encounter-earth-quest-encounter28
earth/quest/encounter28B	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter28B.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter28b
earth/quest/encounter29	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter29.gs	1	0	gs\DUNGEONS5.gs	-	19	0	encounter-earth-quest-encounter29
earth/quest/encounter3	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter3.gs	1	0	gs\DUNGEONS5.gs	-	24	0	encounter-earth-quest-encounter3
earth/quest/encounter30	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter30.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter30
earth/quest/encounter31	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter31.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter31
earth/quest/encounter32	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter32.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter32
earth/quest/encounter4	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter4.gs	1	0	gs\DUNGEONS5.gs	-	21	0	encounter-earth-quest-encounter4
earth/quest/encounter5	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter5.gs	1	0	gs\DUNGEONS5.gs	-	21	0	encounter-earth-quest-encounter5
earth/quest/encounter6	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter6.gs	1	0	gs\DUNGEONS5.gs	-	21	0	encounter-earth-quest-encounter6
earth/quest/encounter7	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter7.gs	1	0	gs\DUNGEONS5.gs	-	21	0	encounter-earth-quest-encounter7
earth/quest/encounter8	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter8.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-encounter8
earth/quest/encounter9	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\encounter9.gs	1	0	gs\DUNGEONS5.gs	-	22	0	encounter-earth-quest-encounter9
earth/quest/genbrew	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\genbrew.gs	1	0	gs\DUNGEONS5.gs	-	17	0	encounter-earth-quest-genbrew
earth/quest/gencrys	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\gencrys.gs	1	0	gs\DUNGEONS5.gs	-	17	0	encounter-earth-quest-gencrys
earth/quest/gengold	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\gengold.gs	1	0	gs\DUNGEONS5.gs	-	17	0	encounter-earth-quest-gengold
earth/quest/orccaves	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\orccaves.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-orccaves
earth/quest/orccaves2	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\orccaves2.gs	1	0	gs\DUNGEONS5.gs	-	18	0	encounter-earth-quest-orccaves2
earth/quest/orccaves3	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\orccaves3.gs	1	0	gs\DUNGEONS5.gs	-	17	0	encounter-earth-quest-orccaves3
earth/quest/spiderwebs	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\spiderwebs.gs	1	0	gs\DUNGEONS5.gs	-	19	0	encounter-earth-quest-spiderwebs
earth/quest/swampcaves	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\swampcaves.gs	1	0	gs\DUNGEONS5.gs	-	18	0	encounter-earth-quest-swampcaves
earth/quest/trollcaves	encounter	catalog-entry	gs5r3	gs\dungeons\earth\quest\trollcaves.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-earth-quest-trollcaves
earth/spiderwebs	encounter	catalog-entry	vanilla,patch302	gs\dungeons\earth\spiderwebs.gs	1	0	gs\dungeons.gs	-	19	0	encounter-earth-spiderwebs
earth/swampcaves	encounter	catalog-entry	vanilla,patch302	gs\dungeons\earth\swampcaves.gs	1	0	gs\dungeons.gs	-	18	0	encounter-earth-swampcaves
earth/trollcaves	encounter	catalog-entry	vanilla,patch302	gs\dungeons\earth\trollcaves.gs	1	0	gs\dungeons.gs	-	20	0	encounter-earth-trollcaves
encountert	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\encountert.gs	1	0	gs\dungeons.gs	name	26	0	encounter-encountert
figtem	encounter	catalog-entry	vanilla,patch302	gs\dungeons\figtem.gs	1	0	gs\dungeons.gs	Fire Great Temple	15	0	encounter-figtem
fire/encounter1	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter1.gs	1	0	gs\dungeons.gs	-	19	0	encounter-fire-encounter1
fire/encounter2	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter2.gs	1	0	gs\dungeons.gs	-	17	0	encounter-fire-encounter2
fire/encounter2alt	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter2alt.gs	1	0	gs\dungeons.gs	-	17	0	encounter-fire-encounter2alt
fire/encounter3	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter3.gs	1	0	gs\dungeons.gs	-	22	0	encounter-fire-encounter3
fire/encounter4	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter4.gs	1	0	gs\dungeons.gs	-	20	0	encounter-fire-encounter4
fire/encounter4a	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter4a.gs	1	0	gs\dungeons.gs	-	19	0	encounter-fire-encounter4a
fire/encounter4b	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter4b.gs	1	0	gs\dungeons.gs	-	21	0	encounter-fire-encounter4b
fire/encounter4c	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter4c.gs	1	0	gs\dungeons.gs	-	22	0	encounter-fire-encounter4c
fire/encounter5	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter5.gs	1	0	gs\dungeons.gs	-	20	0	encounter-fire-encounter5
fire/encounter6	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter6.gs	1	0	gs\dungeons.gs	-	21	0	encounter-fire-encounter6
fire/encounter7	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter7.gs	1	0	gs\dungeons.gs	Kraken Start	15	0	encounter-fire-encounter7
fire/encounter8	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\encounter8.gs	1	0	gs\dungeons.gs	-	19	0	encounter-fire-encounter8
fire/ficave	encounter	catalog-entry	gs5r3	gs\dungeons\fire\ficave.gs	1	0	gs\DUNGEONS5.gs	-	37	0	encounter-fire-ficave
fire/fidung	encounter	catalog-entry	gs5r3	gs\dungeons\fire\fidung.gs	1	0	gs\DUNGEONS5.gs	Firey Keep	16	0	encounter-fire-fidung
fire/figtem	encounter	catalog-entry	gs5r3	gs\dungeons\fire\figtem.gs	1	0	gs\DUNGEONS5.gs	Fire Great Temple	15	0	encounter-fire-figtem
fire/fimina	encounter	catalog-entry	gs5r3	gs\dungeons\fire\fimina.gs	1	0	gs\DUNGEONS5.gs	-	18	0	encounter-fire-fimina
fire/fiminc	encounter	catalog-entry	gs5r3	gs\dungeons\fire\fiminc.gs	1	0	gs\DUNGEONS5.gs	-	18	0	encounter-fire-fiminc
fire/fiming	encounter	catalog-entry	gs5r3	gs\dungeons\fire\fiming.gs	1	0	gs\DUNGEONS5.gs	-	18	0	encounter-fire-fiming
fire/fimult	encounter	catalog-entry	gs5r3	gs\dungeons\fire\fimult.gs	1	0	gs\DUNGEONS5.gs	-	15	0	encounter-fire-fimult
fire/fire_dragoncave	encounter	catalog-entry	gs5r3	gs\dungeons\fire\fire_dragoncave.gs	1	0	gs\DUNGEONS5.gs	Fire Dragons' Lair	17	0	encounter-fire-fire-dragoncave
fire/firecaves2	encounter	catalog-entry	vanilla,patch302	gs\dungeons\fire\firecaves2.gs	1	0	gs\dungeons.gs	-	19	0	encounter-fire-firecaves2
fire/firemult	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\fire\firemult.gs	1	0	gs\dungeons.gs	-	16	0	encounter-fire-firemult
fire/fistat	encounter	catalog-entry	gs5r3	gs\dungeons\fire\fistat.gs	1	0	gs\DUNGEONS5.gs	-	18	0	encounter-fire-fistat
fire/fitowe	encounter	catalog-entry	gs5r3	gs\dungeons\fire\fitowe.gs	1	0	gs\DUNGEONS5.gs	-	16	0	encounter-fire-fitowe
fire/gen_demon	encounter	catalog-entry	gs5r3	gs\dungeons\fire\gen_demon.gs	1	0	gs\dungeons.gs	Demon Cave	17	0	encounter-fire-gen-demon
fire/genfire	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\fire\genfire.gs	1	0	gs\dungeons.gs	Fire Encounter	16	0	encounter-fire-genfire
fire/quest/encounter1	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter1.gs	1	0	gs\DUNGEONS5.gs	-	19	0	encounter-fire-quest-encounter1
fire/quest/encounter2	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter2.gs	1	0	gs\DUNGEONS5.gs	-	17	0	encounter-fire-quest-encounter2
fire/quest/encounter2alt	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter2alt.gs	1	0	gs\DUNGEONS5.gs	-	17	0	encounter-fire-quest-encounter2alt
fire/quest/encounter3	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter3.gs	1	0	gs\DUNGEONS5.gs	-	22	0	encounter-fire-quest-encounter3
fire/quest/encounter4	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter4.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-fire-quest-encounter4
fire/quest/encounter4a	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter4a.gs	1	0	gs\DUNGEONS5.gs	-	19	0	encounter-fire-quest-encounter4a
fire/quest/encounter4b	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter4b.gs	1	0	gs\DUNGEONS5.gs	-	21	0	encounter-fire-quest-encounter4b
fire/quest/encounter4c	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter4c.gs	1	0	gs\DUNGEONS5.gs	-	22	0	encounter-fire-quest-encounter4c
fire/quest/encounter5	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter5.gs	1	0	gs\DUNGEONS5.gs	-	20	0	encounter-fire-quest-encounter5
fire/quest/encounter6	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter6.gs	1	0	gs\DUNGEONS5.gs	-	21	0	encounter-fire-quest-encounter6
fire/quest/encounter7	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter7.gs	1	0	gs\DUNGEONS5.gs	Kraken Start	15	0	encounter-fire-quest-encounter7
fire/quest/encounter8	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\encounter8.gs	1	0	gs\DUNGEONS5.gs	-	19	0	encounter-fire-quest-encounter8
fire/quest/firecaves2	encounter	catalog-entry	gs5r3	gs\dungeons\fire\quest\firecaves2.gs	1	0	gs\DUNGEONS5.gs	-	19	0	encounter-fire-quest-firecaves2
generate/aicave	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\aicave.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-aicave
generate/aidung	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\aidung.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-aidung
generate/aimina	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\aimina.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-aimina
generate/aiminc	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\aiminc.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-aiminc
generate/aiming	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\aiming.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-aiming
generate/aimult	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\aimult.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-aimult
generate/aistat	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\aistat.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-aistat
generate/aitowe	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\aitowe.gs	1	0	gs\dungeons.gs	-	12	0	encounter-generate-aitowe
generate/chcave	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\chcave.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-chcave
generate/chdung	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\chdung.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-chdung
generate/chmina	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\chmina.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-chmina
generate/chminc	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\chminc.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-chminc
generate/chming	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\chming.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-chming
generate/chmult	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\chmult.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-chmult
generate/chstat	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\chstat.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-chstat
generate/chtowe	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\chtowe.gs	1	0	gs\dungeons.gs	-	12	0	encounter-generate-chtowe
generate/decave	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\decave.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-decave
generate/dedung	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\dedung.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-dedung
generate/demina	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\demina.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-demina
generate/deminc	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\deminc.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-deminc
generate/deming	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\deming.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-deming
generate/demult	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\demult.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-demult
generate/destat	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\destat.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-destat
generate/detowe	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\detowe.gs	1	0	gs\dungeons.gs	-	12	0	encounter-generate-detowe
generate/eacave	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\eacave.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-eacave
generate/eadung	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\eadung.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-eadung
generate/eamina	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\eamina.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-eamina
generate/eaminc	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\eaminc.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-eaminc
generate/eaming	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\eaming.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-eaming
generate/eamult	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\eamult.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-eamult
generate/eastat	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\eastat.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-eastat
generate/eatowe	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\eatowe.gs	1	0	gs\dungeons.gs	-	12	0	encounter-generate-eatowe
generate/ficave	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\ficave.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-ficave
generate/fidung	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\fidung.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-fidung
generate/fimina	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\fimina.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-fimina
generate/fiminc	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\fiminc.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-fiminc
generate/fiming	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\fiming.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-fiming
generate/fimult	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\fimult.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-fimult
generate/fistat	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\fistat.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-fistat
generate/fitowe	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\fitowe.gs	1	0	gs\dungeons.gs	-	12	0	encounter-generate-fitowe
generate/licave	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\licave.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-licave
generate/lidung	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\lidung.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-lidung
generate/limina	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\limina.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-limina
generate/liminc	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\liminc.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-liminc
generate/liming	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\liming.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-liming
generate/limult	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\limult.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-limult
generate/listat	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\listat.gs	1	0	gs\dungeons.gs	-	15	0	encounter-generate-listat
generate/litowe	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\litowe.gs	1	0	gs\dungeons.gs	-	12	0	encounter-generate-litowe
generate/orcave	encounter	catalog-entry	vanilla,patch302	gs\dungeons\generate\orcave.gs	1	0	gs\dungeons.gs	-	14	0	encounter-generate-orcave
